var2,var3,var4
1.99,0.9,NA
1.99,0.9,NA
1.99,0.9,NA
2.56,0.6,NA
2.56,0.6,NA
2.31,0.1,NA
2.31,0.1,NA
2.31,0.1,NA
2.18,1.2,NA
2.18,1.2,NA
2.18,1.2,NA
2.18,1.2,NA
2.18,1.2,NA
2.18,1.2,NA
2.13,0.2,NA
2.13,0.2,NA
3.19,0.1,NA
3.19,0.1,NA
3.19,0.1,NA
1.95,0.2,NA
1.95,0.2,NA
1.95,0.2,NA
2.51,0.3,NA
2.51,0.3,NA
2.51,0.3,NA
2.51,0.3,NA
2.51,0.3,NA
2.15,0.7,NA
2.15,0.7,NA
2.15,0.7,NA
3.18,0.3,NA
3.18,0.3,NA
2.22,0.3,NA
2.22,0.3,NA
2.22,0.3,NA
2.15,0.5,NA
2.15,0.5,NA
2.15,0.5,NA
2.5,0.2,NA
2.5,0.2,NA
2.5,0.2,NA
2.5,0.2,NA
2.5,0.2,NA
2.5,0.2,NA
2.3,0.2,NA
2.3,0.2,NA
2.3,0.2,NA
1.96,0.5,NA
1.96,0.5,NA
1.96,0.5,NA
2.41,0.2,NA
2.41,0.2,NA
2.41,0.2,NA
2.02,0.4,NA
2.02,0.4,NA
2.02,0.4,NA
2.01,0.4,NA
2.01,0.4,NA
2.14,0.5,NA
2.14,0.5,NA
2.14,0.5,NA
2.14,0.5,NA
2.28,0.1,NA
2.28,0.1,NA
2.28,0.1,NA
2.28,0.1,NA
1.93,0.7,NA
1.93,0.7,NA
1.93,0.7,NA
1.93,0.7,NA
2.45,0.3,NA
2.45,0.3,NA
2.45,0.3,NA
2.45,0.3,NA
1.77,0.3,NA
1.77,0.3,NA
1.77,0.3,NA
1.77,0.3,NA
1.95,0.2,NA
1.95,0.2,NA
1.95,0.2,NA
1.95,0.2,NA
1.82,0.5,NA
1.82,0.5,NA
1.82,0.5,NA
1.97,0.2,NA
1.97,0.2,NA
1.97,0.2,NA
1.99,0.1,NA
1.99,0.1,NA
1.99,0.1,NA
1.99,0.1,NA
2.76,0.6,NA
2.76,0.6,NA
2.76,0.6,NA
2.21,0.2,NA
2.21,0.2,NA
2.21,0.2,NA
2.21,0.2,NA
2.12,0.3,NA
2.12,0.3,NA
2.12,0.3,NA
2.32,0.6,NA
2.32,0.6,NA
2.32,0.6,NA
2.32,0.6,NA
2.09,0.4,NA
2.09,0.4,NA
2.09,0.4,NA
2.09,0.4,NA
2.28,0.7,NA
2.28,0.7,NA
2.28,0.7,NA
2.28,0.7,NA
2.6,0.2,NA
2.6,0.2,NA
2.6,0.2,NA
2.6,0.7,NA
2.6,0.7,NA
2.6,0.7,NA
2.21,0.2,NA
2.21,0.2,NA
2.21,0.2,NA
1.99,0.1,NA
1.99,0.1,NA
1.99,0.1,NA
3.34,0.1,NA
3.34,0.1,NA
3.34,0.1,NA
2.46,2.1,NA
2.46,2.1,NA
2.46,2.1,NA
2.46,2.1,NA
2.46,2.1,NA
2.46,2.1,NA
1.94,0.5,NA
1.94,0.5,NA
1.94,0.5,NA
1.94,0.5,NA
1.92,0.8,NA
1.92,0.8,NA
1.92,0.8,NA
1.92,0.8,NA
2.43,0.1,NA
2.43,0.1,NA
2.43,0.1,NA
2.43,0.1,NA
2.15,0.8,NA
2.15,0.8,NA
2.15,0.8,NA
2.15,0.8,NA
2.59,0.5,NA
2.59,0.5,NA
2.57,0.7,NA
2.57,0.7,NA
2.57,0.7,NA
2.57,0.7,NA
2.28,0.4,NA
2.28,0.4,NA
2.28,0.4,NA
2.02,0.6,NA
2.02,0.6,NA
2.02,0.6,NA
2.02,0.6,NA
1.9,0.6,NA
1.9,0.6,NA
1.9,0.6,NA
1.9,0.6,NA
1.9,0.6,NA
1.9,0.6,NA
2.67,0.2,NA
2.67,0.2,NA
2.67,0.2,NA
2.52,0.8,NA
2.52,0.8,NA
2.52,0.8,NA
2.08,0.8,NA
2.08,0.8,NA
2.08,0.8,NA
2.21,1.1,NA
2.21,1.1,NA
2.21,1.1,NA
2.21,1.1,NA
2.04,0.7,NA
2.04,0.7,NA
2.04,0.7,NA
2.04,0.7,NA
1.72,0.2,NA
1.72,0.2,NA
1.72,0.2,NA
2.15,0.3,NA
2.15,0.3,NA
2.03,0.9,NA
2.03,0.9,NA
2.03,0.9,NA
2.03,0.9,NA
1.82,0.5,NA
1.82,0.5,NA
1.82,0.5,NA
1.82,0.5,NA
2.56,0.1,NA
2.56,0.1,NA
2.56,0.1,NA
2.56,0.1,NA
2.56,0.1,NA
2.5,0.1,NA
2.5,0.1,NA
2.5,0.1,NA
2.5,0.1,NA
1.9,0.7,NA
1.9,0.7,NA
1.9,0.7,NA
1.9,0.7,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.11,0.4,NA
2.11,0.4,NA
2.11,0.4,NA
2.6,0.2,NA
2.6,0.2,NA
2.6,0.2,NA
2.59,0.9,NA
2.59,0.9,NA
2.59,0.9,NA
2.59,0.9,NA
2.98,0.2,NA
2.98,0.2,NA
2.98,0.2,NA
1.97,0.5,NA
1.97,0.5,NA
1.97,0.5,NA
2.41,0.5,NA
2.41,0.5,NA
2.33,1.7,NA
2.33,1.7,NA
2.33,1.7,NA
2.21,1.5,NA
2.21,1.5,NA
2.21,1.5,NA
2.21,1.5,NA
4.11,4.2,NA
4.11,4.2,NA
4.11,4.2,NA
4.11,4.2,NA
2.3,1.9,NA
2.3,1.9,NA
2.3,1.9,NA
2.67,0.3,NA
2.67,0.3,NA
2.03,0.9,NA
2.03,0.9,NA
2.16,0.4,NA
2.16,0.4,NA
5.26,6.6,NA
5.26,6.6,NA
3.05,3.2,NA
3.05,3.2,NA
3.05,3.2,NA
3.05,3.2,NA
2.03,1.2,NA
2.03,1.2,NA
2.03,1.2,NA
2.03,1.2,NA
2.17,0.3,NA
2.17,0.3,NA
2.23,1.3,NA
2.23,1.3,NA
2.55,0.4,NA
2.55,0.4,NA
2.55,0.4,NA
2.55,0.4,NA
2.02,0.6,NA
2.02,0.6,NA
2.04,0.2,NA
2.04,0.2,NA
3.77,0.1,NA
3.77,0.1,NA
1.78,0.4,NA
1.78,0.4,NA
2.72,0.7,NA
2.72,0.7,NA
2.43,0.1,NA
2.43,0.1,NA
2.45,0.3,NA
2.45,0.3,NA
2.33,0.3,NA
2.33,0.3,NA
3.27,0.3,NA
3.27,0.3,NA
2.07,0.6,NA
2.07,0.6,NA
2.98,0.2,NA
2.98,0.2,NA
2.86,0.1,NA
2.86,0.1,NA
2.86,0.1,NA
2.86,0.1,NA
2.16,1.5,NA
2.16,1.5,NA
2.16,1.5,NA
2.35,2,NA
2.35,2,NA
2.35,2,NA
2.35,2,NA
2.35,2,NA
2.35,2,NA
2.35,2,NA
1.86,0.6,NA
1.86,0.6,NA
1.86,0.6,NA
1.86,0.6,NA
1.86,0.6,NA
1.86,0.6,NA
1.86,0.6,NA
2.32,1.5,NA
2.32,1.5,NA
1.96,0.6,NA
1.96,0.6,NA
1.96,0.6,NA
1.86,0.3,NA
1.86,0.3,NA
2.14,0.5,NA
2.14,0.5,NA
2.12,0.7,NA
2.12,0.7,NA
2.37,0.7,NA
2.37,0.7,NA
2.75,0.2,NA
2.75,0.2,NA
2.75,0.2,NA
2.75,0.2,NA
2.82,3.2,NA
2.82,3.2,NA
2.82,3.2,NA
2.82,3.2,NA
2.6,0.2,NA
2.6,0.2,NA
2.46,0.5,NA
2.46,0.5,NA
2.4,0.1,NA
2.4,0.1,NA
2.4,0.1,NA
2.5,0.6,NA
2.5,0.6,NA
2.5,0.6,NA
2.86,0.1,NA
2.86,0.1,NA
2.23,1,NA
2.23,1,NA
2.23,1,NA
2.23,0.7,NA
2.23,0.7,NA
2.23,0.7,NA
2.18,1.4,NA
2.18,1.4,NA
2.18,1.4,NA
2.19,1.6,NA
2.19,1.6,NA
2.19,1.6,NA
2.22,0.6,NA
2.22,0.6,NA
2.22,0.6,NA
2.68,0.3,NA
2.68,0.3,NA
2.68,0.3,NA
2.68,0.3,NA
2.68,0.3,NA
2.78,0.1,NA
2.78,0.1,NA
2.78,0.1,NA
2.82,0.4,NA
2.82,0.4,NA
2.29,0.5,NA
2.29,0.5,NA
2.29,0.5,NA
2.09,0.6,NA
2.21,0.4,NA
2.21,0.4,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
3.47,1.7,NA
2.33,0.7,NA
2.33,0.7,NA
2.41,0.3,NA
2.41,0.3,NA
2.19,1,NA
2.19,1,NA
2.57,0.4,NA
2.57,0.4,NA
3.28,0.3,NA
3.28,0.3,NA
2.57,0.4,NA
2.57,0.4,NA
2.57,0.4,NA
2.05,0.6,NA
2.05,0.6,NA
2.13,0.6,NA
2.13,0.6,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
2.41,0.4,NA
3.28,0.3,NA
3.28,0.3,NA
2.26,0.4,NA
2.26,0.4,NA
1.88,0.08,NA
1.88,0.08,NA
2.51,0.3,NA
2.51,0.3,NA
2.3,0.4,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
2.38,0.3,NA
3.46,0.1,NA
3.55,2.19,NA
3.55,2.19,NA
3.55,2.19,NA
3.55,2.19,NA
3.55,2.19,NA
2.62,0.42,NA
2.62,0.42,NA
2.62,0.42,NA
2.62,0.42,NA
1.87,0.67,NA
1.87,0.67,NA
1.87,0.67,NA
2.5,0.45,NA
2.5,0.45,NA
2.5,0.45,NA
2.41,0.36,NA
2.41,0.36,NA
2.41,0.36,NA
2.12,0.36,NA
2.12,0.36,NA
2.35,0.42,NA
2.35,0.42,NA
2.35,0.42,NA
2.23,0.57,NA
2.23,0.57,NA
2.23,0.57,NA
2.23,0.57,NA
2.63,0.44,NA
2.63,0.44,NA
2.63,0.44,NA
2.63,0.44,NA
2.7,0.45,NA
2.7,0.45,NA
2.7,0.45,NA
2.5,0.45,NA
2.5,0.45,NA
2.26,0.98,NA
2.26,0.98,NA
2.26,0.98,NA
2.26,0.98,NA
2.16,0.63,NA
2.16,0.63,NA
2.16,0.63,NA
2.16,0.63,NA
2.16,0.63,NA
2.32,0.39,NA
2.32,0.39,NA
2.32,0.39,NA
2.09,0.69,NA
2.09,0.69,NA
2.54,0.54,NA
2.54,0.54,NA
2.54,0.54,NA
2.54,0.54,NA
1.93,0.56,NA
1.93,0.56,NA
1.93,0.56,NA
1.93,0.56,NA
2.28,0.45,NA
2.28,0.45,NA
2.28,0.45,NA
2.18,0.45,NA
2.18,0.45,NA
2.45,0.4,NA
2.45,0.4,NA
2.45,0.4,NA
2.45,0.4,NA
2.38,0.64,NA
2.38,0.64,NA
2.38,0.64,NA
2.25,0.64,NA
2.25,0.64,NA
2.42,0.55,NA
2.42,0.55,NA
2.42,0.55,NA
2.42,0.55,NA
2.32,0.41,NA
2.32,0.41,NA
2.32,0.41,NA
2.32,0.41,NA
2.26,0.4,NA
2.26,0.4,NA
2.26,0.4,NA
2.26,0.4,NA
2.31,0.67,NA
2.31,0.67,NA
2.31,0.67,NA
2.31,0.67,NA
2.29,0.73,NA
2.29,0.73,NA
2.29,0.73,NA
2.29,0.73,NA
2.54,0.38,NA
2.54,0.38,NA
2.54,0.38,NA
2.54,0.38,NA
2.4,0.48,NA
2.4,0.48,NA
2.4,0.48,NA
2.4,0.48,NA
2.4,0.48,NA
2.57,0.3,NA
2.57,0.3,NA
2.57,0.3,NA
2.57,0.3,NA
2.56,0.42,NA
2.56,0.42,NA
2.56,0.42,NA
2.56,0.42,NA
2,0.56,NA
2,0.56,NA
2,0.56,NA
2,0.56,NA
2.71,0.3,NA
2.71,0.3,NA
2.71,0.3,NA
2.71,0.3,NA
2.71,0.3,NA
3.28,0.31,NA
3.28,0.31,NA
3.28,0.31,NA
3.28,0.31,NA
2.51,0.53,NA
2.51,0.53,NA
2.51,0.53,NA
2.51,0.53,NA
2.72,0.32,NA
2.72,0.32,NA
2.72,0.32,NA
2.72,0.32,NA
2.45,0.46,NA
2.45,0.46,NA
2.45,0.46,NA
2.45,0.46,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.31,0.39,NA
2.35,0.88,NA
2.35,0.88,NA
2.35,0.88,NA
2.35,0.88,NA
2.64,0.63,NA
2.64,0.63,NA
2.64,0.63,NA
2.64,0.63,NA
2.23,0.33,NA
2.23,0.33,NA
2.23,0.33,NA
2.23,0.33,NA
2.1,0.62,NA
2.1,0.62,NA
2.1,0.62,NA
2.13,1.28,NA
2.13,1.28,NA
2.5,0.44,NA
2.5,0.44,NA
2.5,0.44,NA
1.85,0.68,NA
1.85,0.68,NA
2.42,0.38,NA
2.42,0.38,NA
2.42,0.38,NA
2.36,0.38,NA
2.36,0.38,NA
2.43,0.52,NA
2.43,0.52,NA
2.43,0.52,NA
2.43,0.52,NA
2.35,0.77,NA
2.35,0.77,NA
2.35,0.77,NA
2.35,0.77,NA
2.45,0.46,NA
2.45,0.46,NA
2.13,0.65,NA
2.13,0.65,NA
2.13,0.65,NA
2.13,0.65,NA
2.32,0.55,NA
2.32,0.55,NA
2.32,0.55,NA
2.27,0.55,NA
2.27,0.55,NA
2.46,0.5,NA
2.46,0.5,NA
2.46,0.5,NA
2.18,0.5,NA
2.18,0.5,NA
2.98,0.62,NA
2.98,0.62,NA
2.98,0.62,NA
2.98,0.62,NA
2.98,0.62,NA
2.55,0.48,NA
2.55,0.48,NA
2.55,0.48,NA
2.55,0.48,NA
2.55,0.48,NA
2.12,0.64,NA
2.12,0.64,NA
2.12,0.64,NA
2.12,0.64,NA
2.12,0.64,NA
2.53,0.59,NA
2.53,0.59,NA
2.53,0.59,NA
2.53,0.59,NA
2.53,0.59,NA
2.53,0.59,NA
2.83,1.46,NA
2.83,1.46,NA
2.83,1.46,NA
2.83,1.46,NA
3.11,0.86,NA
3.11,0.86,NA
3.11,0.86,NA
3.11,0.86,NA
3.16,0.56,NA
3.16,0.56,NA
3.16,0.56,NA
3.16,0.56,NA
2.54,0.7,NA
2.54,0.7,NA
2.54,0.7,NA
2.44,0.7,NA
2.44,0.7,NA
2.51,0.69,NA
2.51,0.69,NA
2.51,0.69,NA
2.51,0.69,NA
2.98,0.33,NA
2.98,0.33,NA
2.98,0.33,NA
2.98,0.33,NA
2.58,0.64,NA
2.58,0.64,NA
2.58,0.64,NA
2.58,0.64,NA
3.09,0.27,NA
3.09,0.27,NA
3.09,0.27,NA
3.09,0.27,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
2.62,0.6,NA
3.55,3.74,NA
3.55,3.74,NA
3.55,3.74,NA
3.55,3.74,NA
3.55,3.74,NA
2.29,1.06,NA
2.29,1.06,NA
2.29,1.06,NA
2.29,1.06,NA
2.52,2.41,NA
2.52,2.41,NA
2.52,2.41,NA
2.52,2.41,NA
2.52,2.41,NA
2.52,0.48,NA
2.52,0.48,NA
2.52,0.48,NA
2.29,0.48,NA
2.29,0.48,NA
2.33,0.71,NA
2.33,0.71,NA
2.33,0.71,NA
2.01,0.58,NA
2.01,0.58,NA
2.01,0.58,NA
2.01,0.58,NA
2.01,0.58,NA
2.25,0.62,NA
2.25,0.62,NA
2.25,0.62,NA
2.25,0.62,NA
2.62,0.3,NA
2.62,0.3,NA
2.62,0.3,NA
2.39,0.3,NA
2.39,0.31,NA
2.39,0.31,NA
2.36,0.44,NA
2.36,0.44,NA
2.36,0.44,NA
2.36,0.44,NA
3.4,0.64,NA
3.4,0.64,NA
3.4,0.64,NA
2.06,0.66,NA
2.06,0.66,NA
2.06,0.66,NA
2.06,0.66,NA
2.26,0.53,NA
2.26,0.53,NA
2.26,0.53,NA
2.29,0.61,NA
2.09,0.61,NA
2.09,0.61,NA
2.19,0.48,NA
2.19,0.48,NA
2.19,0.48,NA
2.19,0.48,NA
2.2,0.62,NA
2.2,0.62,NA
2.2,0.62,NA
2.2,0.62,NA
2.19,0.59,NA
2.19,0.59,NA
2.19,0.59,NA
2.19,0.59,NA
2.19,0.59,NA
2.11,0.6,NA
2.11,0.6,NA
2.11,0.6,NA
2.32,0.57,NA
2.32,0.57,NA
2.32,0.57,NA
2.23,0.52,NA
2.23,0.52,NA
2.23,0.52,NA
2.23,0.52,NA
2.71,0.64,NA
2.71,0.64,NA
2.71,0.64,NA
2.71,0.64,NA
2.26,0.65,NA
2.26,0.65,NA
2.26,0.65,NA
1.96,0.65,NA
1.96,0.65,NA
2.11,0.6,NA
2.11,0.6,NA
2.11,0.6,NA
2.04,0.6,NA
2.04,0.6,NA
2.06,0.38,NA
2.06,0.38,NA
2.06,0.38,NA
2.06,0.38,NA
2.04,0.53,NA
2.04,0.53,NA
2.04,0.53,NA
2.04,0.53,NA
2.18,0.6,NA
2.18,0.6,NA
2.18,0.6,NA
2.1,0.58,NA
2.1,0.58,NA
2.1,0.58,NA
2.08,0.58,NA
2.08,0.58,NA
2.37,0.48,NA
2.37,0.48,NA
2.37,0.48,NA
2.54,0.37,NA
2.54,0.37,NA
2.54,0.37,NA
2.25,0.64,NA
2.25,0.64,NA
2.25,0.64,NA
2.25,0.64,NA
2.45,0.53,NA
2.45,0.53,NA
2.45,0.53,NA
2.31,0.53,NA
2.31,0.53,NA
2.39,0.39,NA
2.39,0.39,NA
2.39,0.39,NA
2.44,0.87,NA
2.44,0.87,NA
2.44,0.87,NA
2.44,0.87,NA
2.28,0.7,NA
2.28,0.7,NA
2.28,0.7,NA
1.98,0.98,NA
1.98,0.98,NA
1.98,0.98,NA
2.6,0.36,NA
2.6,0.36,NA
2.6,0.36,NA
2.6,0.36,NA
2.3,0.7,NA
2.3,0.7,NA
2.3,0.7,NA
3.38,0.57,NA
3.38,0.57,NA
3.38,0.57,NA
2.38,0.57,NA
2.38,0.57,NA
2.47,0.51,NA
2.47,0.51,NA
2.47,0.51,NA
2.42,0.4,NA
2.42,0.4,NA
2.42,0.4,NA
2.42,0.4,NA
2.37,0.83,NA
2.37,0.83,NA
2.37,0.83,NA
2.37,0.83,NA
2.64,0.64,NA
2.64,0.64,NA
2.64,0.64,NA
2.64,0.64,NA
2.78,0.3,NA
2.78,0.3,NA
2.78,0.3,NA
2.78,0.3,NA
1.9,0.78,NA
1.9,0.78,NA
1.9,0.78,NA
1.9,0.78,NA
1.9,0.8,NA
1.9,0.8,NA
1.9,0.8,NA
1.9,0.8,NA
2.56,0.42,NA
2.56,0.42,NA
2.56,0.42,NA
2.4,0.41,NA
2.4,0.41,NA
2.4,0.41,NA
2.4,0.41,NA
2.2,0.51,NA
2.2,0.51,NA
2.2,0.51,NA
2.2,0.51,NA
2.38,0.5,NA
2.38,0.5,NA
2.38,0.5,NA
2.86,0.31,NA
2.86,0.31,NA
2.86,0.31,NA
2.86,0.31,NA
2.15,0.7,NA
2.15,0.7,NA
2.15,0.7,NA
2.15,0.7,NA
2.15,0.7,NA
2.58,0.34,NA
2.58,0.34,NA
2.54,0.34,NA
2.54,0.34,NA
2.19,0.99,NA
2.19,0.99,NA
2.19,0.99,NA
2.48,0.42,NA
2.48,0.42,NA
2.48,0.42,NA
2.48,0.42,NA
2.65,0.66,NA
2.65,0.66,NA
2.24,0.66,NA
2.24,0.66,NA
2.1,1.28,NA
2.1,1.28,NA
2.1,1.28,NA
2.65,0.31,NA
2.65,0.31,NA
2.65,0.31,NA
2.83,0.41,NA
2.83,0.41,NA
2.83,0.41,NA
2.28,0.4,NA
2.28,0.4,NA
2.28,0.4,NA
2.28,0.4,NA
2.31,0.53,NA
2.31,0.53,NA
2.31,0.53,NA
2.31,0.53,NA
2.23,0.71,NA
2.23,0.71,NA
2.23,0.71,NA
2.61,0.55,NA
2.61,0.55,NA
2.61,0.55,NA
2.45,0.46,NA
2.45,0.46,NA
2.45,0.46,NA
2.11,0.5,NA
2.11,0.5,NA
2.11,0.5,NA
2.25,0.5,NA
1.97,0.92,NA
1.97,0.92,NA
2.04,0.42,NA
2.04,0.42,NA
2.04,0.42,NA
2.64,0.34,NA
2.64,0.34,NA
2.64,0.34,NA
2.9,0.41,NA
2.9,0.41,NA
2.9,0.41,NA
2.42,0.49,NA
2.42,0.49,NA
2.29,0.49,NA
2.29,0.49,NA
2.27,0.51,NA
2.27,0.51,NA
1.95,0.87,NA
1.95,0.87,NA
2.34,0.41,NA
2.34,0.41,NA
2.4,0.41,NA
2.4,0.41,NA
2.37,0.68,NA
2.37,0.68,NA
2.37,0.68,NA
2.37,0.68,NA
2.04,0.41,NA
2.04,0.41,NA
2.04,0.41,NA
2.68,0.37,NA
2.68,0.37,NA
2.68,0.37,NA
2.05,0.98,NA
2.05,0.98,NA
2.05,0.98,NA
2.04,1.16,NA
2.04,1.16,NA
2.04,1.16,NA
2.04,1.16,NA
2.24,0.47,NA
2.24,0.47,NA
2.24,0.47,NA
2.33,0.58,NA
2.33,0.58,NA
2.33,0.58,NA
2.33,0.58,NA
2.63,0.36,NA
2.63,0.36,NA
2.63,0.36,NA
2.63,0.36,NA
2.32,0.56,NA
2.32,0.56,NA
2.55,0.41,NA
2.55,0.41,NA
2.17,0.54,NA
2.17,0.54,NA
2.17,0.54,NA
2.17,0.54,NA
2.77,0.45,NA
2.77,0.45,NA
2.77,0.45,NA
2.16,0.51,NA
2.16,0.51,NA
2.33,0.72,NA
2.33,0.72,NA
2.33,0.72,NA
2.3,0.51,NA
2.2,0.51,NA
2.2,0.51,NA
2.69,0.43,NA
2.69,0.43,NA
3.71,0.48,NA
2.82,0.4,NA
2.82,0.4,NA
2.7,0.45,NA
2.7,0.45,NA
2.26,0.6,NA
2.26,0.6,NA
2.26,0.6,NA
2.07,0.93,NA
2.07,0.93,NA
2.13,0.89,NA
2.13,0.89,NA
2.26,0.78,NA
2.26,0.78,NA
2.23,1.66,NA
2.23,1.66,NA
2.23,1.66,NA
2.49,0.42,NA
2.49,0.42,NA
2.01,0.65,NA
2.01,0.65,NA
2.11,0.6,NA
2.11,0.6,NA
2.16,0.63,NA
2.16,0.63,NA
1.97,0.88,NA
1.97,0.88,NA
2.45,0.39,NA
2.45,0.39,NA
2.31,0.61,NA
2.31,0.61,NA
2.41,0.36,NA
2.52,0.36,NA
2.52,0.36,NA
2.12,0.81,NA
2.12,0.81,NA
2.11,1.22,NA
2.11,1.22,NA
2.36,0.65,NA
2.36,0.65,NA
2.4,0.34,NA
2.4,0.34,NA
2.41,0.49,NA
2.41,0.49,NA
3.29,0.36,NA
3.29,0.36,NA
2.71,0.39,NA
2.71,0.39,NA
2.71,0.39,NA
2.46,0.33,NA
2.46,0.33,NA
2.15,0.7,NA
2.15,0.7,NA
2.37,0.54,NA
2.34,0.54,NA
2.34,0.54,NA
3.41,0.3,NA
3.41,0.3,NA
2.31,0.4,NA
2.31,0.4,NA
2.31,0.4,NA
2.17,0.6,NA
2.04,1.08,NA
2.04,1.08,NA
2.59,0.35,NA
2.51,0.35,NA
2.51,0.35,NA
2.33,0.58,NA
2.23,0.58,NA
2.23,0.58,NA
2.53,0.35,NA
2.27,0.35,NA
2.27,0.35,NA
2.57,0.45,NA
2.57,0.45,NA
2.18,0.78,NA
1.98,0.78,NA
1.98,0.78,NA
2.01,0.9,NA
2.01,0.9,NA
1.94,0.85,NA
1.94,0.85,NA
1.94,0.85,NA
1.83,0.3,NA
1.91,0.58,NA
2.28,1.05,NA
2.05,0.6,NA
1.83,0.5,NA
1.83,0.5,NA
2.72,0.38,NA
2.39,0.3,NA
2.39,0.3,NA
2.39,0.3,NA
2.4,0.35,NA
2.64,0.32,NA
2.02,1.12,NA
2.02,1.12,NA
1.97,1.03,NA
1.97,1.03,NA
2.66,0.36,NA
2.16,1.49,NA
2.08,0.61,NA
2.3,0.37,NA
2.11,0.61,NA
2.07,0.75,NA
2.07,0.75,NA
2.13,0.79,NA
2.29,0.45,NA
2.45,0.38,NA
2.21,0.92,NA
2.44,0.51,NA
2.17,0.35,NA
2.7,0.35,NA
2,1.08,NA
2,1.08,NA
2.22,0.68,NA
2.22,0.68,NA
2,1.06,NA
2,1.06,NA
2.34,0.34,NA
1.98,0.67,NA
2.3,0.81,NA
2.3,0.81,NA
2.33,0.39,NA
2.26,0.56,NA
2.5,0.53,NA
2.51,0.46,NA
2.2,0.43,NA
1.92,0.73,NA
2.1,1.38,NA
2.01,0.67,NA
2.05,1.22,NA
2.05,1.22,NA
2.05,1.22,NA
2.05,0.69,NA
2.1,0.89,NA
2.06,0.82,NA
2.32,1.94,NA
2.32,1.94,NA
2.32,0.38,NA
2.32,0.38,NA
2.03,0.79,NA
2.5,0.48,NA
2.45,0.37,NA
3.36,0.22,NA
1.91,0.49,NA
2.03,0.67,NA
2.75,0.22,NA
1.98,0.82,NA
2.39,0.74,NA
2.44,0.38,NA
2.66,0.36,NA
2.66,0.36,NA
1.99,1.07,NA
2.15,0.44,NA
2.15,0.44,NA
2.2,0.43,NA
2.41,0.32,NA
1.97,0.67,NA
2.66,1,NA
2.66,1,NA
2.42,0.36,NA
2.43,0.36,NA
2.31,0.34,NA
2.31,0.34,NA
2.65,0.29,NA
2.65,0.29,NA
2.35,0.34,NA
2.35,0.34,NA
2.31,0.36,NA
2.43,0.37,NA
2.43,0.37,NA
2.04,1.2,NA
2.44,0.36,NA
2.29,0.44,NA
2.34,0.42,NA
2.34,0.42,NA
2.33,0.57,NA
2.33,0.57,NA
1.99,0.72,NA
2.38,0.43,NA
2.91,1,NA
2.31,0.36,NA
2.41,0.37,NA
2.44,0.37,NA
2.31,0.34,NA
2.31,0.34,NA
2.38,0.38,NA
2.32,0.36,NA
2.32,0.36,NA
2.16,0.37,NA
2.16,0.37,NA
2.47,0.37,NA
2.3,0.67,NA
2.27,0.81,NA
2.3,0.47,NA
2.17,0.51,NA
2.06,0.84,NA
2.06,0.84,NA
2.38,0.38,NA
2.35,0.34,NA
2.35,0.34,NA
2.38,0.47,NA
2.43,0.37,NA
2.43,0.37,NA
2.1,0.78,NA
2.1,0.78,NA
2.1,0.63,NA
2.72,0.33,NA
2.44,0.36,NA
2.32,0.87,NA
2.39,0.47,NA
2.38,0.38,NA
1.96,0.78,NA
2.47,0.51,NA
2.47,0.51,NA
2.36,1.31,NA
2.43,0.39,NA
2.56,0.43,NA
2.57,0.45,NA
2.58,2.61,NA
2.58,2.61,NA
2.53,0.35,NA
4.58,5.67,NA
2.28,0.45,NA
2.14,0.95,NA
2.32,0.42,NA
2.35,0.36,NA
2.31,0.54,NA
2.38,0.38,NA
2.32,0.37,NA
2.28,0.26,NA
2.41,0.5,NA
2.41,0.5,NA
2.37,0.37,NA
2.37,0.37,NA
2.32,0.52,NA
2.32,0.42,NA
2.42,0.46,NA
2.35,0.39,NA
2.12,0.78,NA
2.32,0.42,NA
2.44,0.39,NA
2.52,0.4,NA
2.38,0.38,NA
2.38,0.38,NA
2.44,0.39,NA
2.38,0.38,NA
2.44,0.58,NA
2.35,0.37,NA
2.37,0.52,NA
1.98,0.45,NA
2.53,0.35,NA
2.14,0.36,NA
2.14,0.35,NA
2.31,0.39,NA
2.39,0.52,NA
2.33,0.45,NA
